IP,timestamp,HTTP_method,request_path,status_code,content_length
192.168.1.3,2024-03-01 19:38:16,OPTIONS,/api/user,401,2048
172.143.3.2,2024-03-01 05:23:01,GET,/login,201,2048
172.24.1.1,2024-03-01 17:32:02,DELETE,/dashboard,401,256
192.168.1.3,2024-03-01 06:36:15,PUT,/settings,403,512
192.168.1.4,2024-03-01 07:45:15,PUT,/logout,404,128
192.168.1.4,2024-03-01 14:45:23,DELETE,/dashboard,404,512
172.24.1.1,2024-03-01 18:32:02,HEAD,/dashboard,500,4096
192.168.1.3,2024-03-01 02:20:58,HEAD,/api/user,403,256
172.143.3.2,2024-03-01 23:54:32,HEAD,/settings,403,2048
192.168.1.3,2024-03-01 07:14:44,GET,/home,500,1024
192.168.1.1,2024-03-01 11:01:32,DELETE,/home,200,4096
172.143.3.2,2024-03-01 21:39:17,POST,/admin,500,4096
192.168.1.1,2024-03-01 12:39:09,PATCH,/admin,200,128
192.168.1.4,2024-03-01 22:01:31,OPTIONS,/api/data,301,1024
192.168.1.5,2024-03-01 22:37:07,DELETE,/api/user,403,1024
192.168.1.4,2024-03-01 00:38:08,PUT,/login,401,128
192.168.1.5,2024-03-01 04:10:48,HEAD,/login,201,512
192.168.1.2,2024-03-01 12:38:08,HEAD,/dashboard,403,1024
192.168.1.2,2024-03-01 10:25:55,OPTIONS,/profile,404,512
172.143.3.2,2024-03-01 18:00:38,HEAD,/dashboard,404,256
192.168.1.2,2024-03-01 23:05:44,HEAD,/logout,200,1024
192.168.1.4,2024-03-01 04:11:49,GET,/api/user,403,256
192.168.1.2,2024-03-01 15:42:12,OPTIONS,/login,200,128
192.168.1.2,2024-03-01 12:43:21,OPTIONS,/profile,201,1024
172.24.1.1,2024-03-01 09:59:30,POST,/admin,404,256
192.168.1.5,2024-03-01 22:36:06,POST,/login,404,512
192.168.1.3,2024-03-01 12:02:32,OPTIONS,/login,500,128
192.168.1.2,2024-03-01 16:19:49,PUT,/logout,403,128
192.168.1.1,2024-03-01 07:49:27,PUT,/login,200,2048
172.143.3.2,2024-03-01 10:37:07,PUT,/api/data,401,1024
172.143.3.2,2024-03-01 15:46:24,POST,/home,301,128
172.143.3.2,2024-03-01 08:03:41,POST,/profile,500,256
172.143.3.2,2024-03-01 13:52:22,POST,/home,301,128
172.143.3.2,2024-03-01 21:40:18,DELETE,/api/user,404,1024
172.24.1.1,2024-03-01 16:42:12,PATCH,/profile,403,4096
192.168.1.1,2024-03-01 23:01:32,PUT,/home,301,256
192.168.1.4,2024-03-01 14:44:23,HEAD,/profile,401,128
192.168.1.5,2024-03-01 06:25:03,DELETE,/api/data,201,4096
172.143.3.2,2024-03-01 04:19:49,PATCH,/admin,201,256
172.143.3.2,2024-03-01 09:27:05,HEAD,/home,201,128
192.168.1.3,2024-03-01 18:12:50,POST,/logout,404,512
192.168.1.4,2024-03-01 06:20:51,PATCH,/settings,403,4096
192.168.1.2,2024-03-01 18:49:27,PATCH,/admin,403,4096
192.168.1.2,2024-03-01 17:55:25,PUT,/profile,401,256
192.168.1.3,2024-03-01 13:07:45,POST,/api/data,401,2048
172.24.1.1,2024-03-01 10:12:42,PUT,/settings,500,512
192.168.1.4,2024-03-01 17:31:01,GET,/home,404,256
192.168.1.1,2024-03-01 22:04:34,POST,/api/user,301,4096
192.168.1.4,2024-03-01 12:38:08,PATCH,/settings,401,128
192.168.1.5,2024-03-01 16:06:36,PUT,/home,401,4096
192.168.1.2,2024-03-01 12:55:33,OPTIONS,/login,500,4096
192.168.1.5,2024-03-01 05:19:49,POST,/admin,500,256
192.168.1.2,2024-03-01 06:09:39,GET,/dashboard,301,128
172.143.3.2,2024-03-01 03:41:12,POST,/logout,201,128
172.24.1.1,2024-03-01 19:22:52,OPTIONS,/logout,403,128
172.24.1.1,2024-03-01 13:55:34,DELETE,/api/data,201,128
192.168.1.1,2024-03-01 13:03:33,POST,/login,301,1024
192.168.1.4,2024-03-01 07:49:27,DELETE,/home,201,4096
192.168.1.3,2024-03-01 18:08:39,DELETE,/dashboard,403,256
192.168.1.3,2024-03-01 13:04:34,HEAD,/home,301,128
172.143.3.2,2024-03-01 10:24:55,OPTIONS,/dashboard,301,256
192.168.1.1,2024-03-01 12:02:32,PATCH,/api/user,404,128
192.168.1.2,2024-03-01 06:37:15,PUT,/admin,301,128
172.24.1.1,2024-03-01 23:37:08,PUT,/profile,200,4096
172.24.1.1,2024-03-01 02:28:58,OPTIONS,/profile,200,128
192.168.1.2,2024-03-01 11:41:19,PUT,/settings,500,1024
192.168.1.3,2024-03-01 04:34:12,GET,/logout,500,512
192.168.1.5,2024-03-01 18:12:51,HEAD,/settings,401,1024
192.168.1.1,2024-03-01 19:37:16,HEAD,/home,301,4096
172.143.3.2,2024-03-01 02:40:10,POST,/home,404,1024
172.143.3.2,2024-03-01 08:46:16,GET,/api/user,404,1024
192.168.1.1,2024-03-01 01:43:21,HEAD,/api/user,500,2048
172.24.1.1,2024-03-01 13:51:21,DELETE,/admin,301,128
192.168.1.3,2024-03-01 07:22:52,POST,/login,401,512
192.168.1.2,2024-03-01 14:20:58,HEAD,/logout,403,4096
192.168.1.5,2024-03-01 21:51:30,OPTIONS,/admin,301,512
192.168.1.1,2024-03-01 17:19:50,DELETE,/logout,403,4096
172.143.3.2,2024-03-01 07:57:28,DELETE,/dashboard,201,1024
192.168.1.2,2024-03-01 02:33:11,HEAD,/home,403,2048
192.168.1.3,2024-03-01 11:41:20,PUT,/settings,403,512
192.168.1.5,2024-03-01 18:25:55,DELETE,/api/user,401,256
192.168.1.1,2024-03-01 21:15:53,HEAD,/api/data,403,128
172.24.1.1,2024-03-01 09:11:41,PATCH,/dashboard,404,2048
192.168.1.4,2024-03-01 06:56:26,DELETE,/api/data,404,1024
192.168.1.5,2024-03-01 07:21:52,PATCH,/api/data,200,128
172.24.1.1,2024-03-01 17:24:02,PUT,/api/user,403,4096
192.168.1.3,2024-03-01 12:55:25,GET,/dashboard,500,512
192.168.1.3,2024-03-01 11:29:08,DELETE,/login,500,1024
172.143.3.2,2024-03-01 05:55:25,PUT,/api/user,500,512
192.168.1.4,2024-03-01 06:09:39,DELETE,/home,200,4096
172.143.3.2,2024-03-01 00:07:45,OPTIONS,/profile,201,1024
172.143.3.2,2024-03-01 07:13:52,POST,/home,401,256
172.143.3.2,2024-03-01 21:59:29,POST,/home,301,2048
192.168.1.1,2024-03-01 03:53:23,HEAD,/profile,500,2048
172.24.1.1,2024-03-01 08:39:17,DELETE,/settings,200,256
192.168.1.5,2024-03-01 01:27:58,PUT,/admin,200,128
192.168.1.4,2024-03-01 01:03:33,GET,/admin,500,128
192.168.1.5,2024-03-01 13:19:57,OPTIONS,/home,403,1024
192.168.1.5,2024-03-01 06:36:06,HEAD,/profile,401,512
192.168.1.1,2024-03-01 23:30:08,OPTIONS,/profile,301,128
172.24.1.1,2024-03-01 13:44:22,GET,/logout,500,128
192.168.1.3,2024-03-01 01:27:57,PATCH,/admin,200,2048
192.168.1.3,2024-03-01 12:43:21,POST,/admin,403,512
192.168.1.2,2024-03-01 10:25:55,OPTIONS,/home,401,1024
192.168.1.2,2024-03-01 08:50:28,OPTIONS,/home,301,128
172.24.1.1,2024-03-01 19:38:16,DELETE,/logout,404,2048
192.168.1.3,2024-03-01 05:19:50,POST,/home,401,512
172.24.1.1,2024-03-01 10:48:18,HEAD,/settings,500,2048
192.168.1.2,2024-03-01 16:47:25,HEAD,/admin,401,2048
172.143.3.2,2024-03-01 06:48:26,OPTIONS,/admin,403,256
172.143.3.2,2024-03-01 19:57:28,HEAD,/dashboard,200,2048
192.168.1.4,2024-03-01 08:22:52,DELETE,/home,200,512
192.168.1.1,2024-03-01 23:30:08,HEAD,/api/data,401,1024
192.168.1.1,2024-03-01 18:36:15,PATCH,/dashboard,403,128
192.168.1.4,2024-03-01 15:33:11,DELETE,/logout,404,512
192.168.1.4,2024-03-01 21:24:54,POST,/api/user,401,4096
172.24.1.1,2024-03-01 01:19:58,HEAD,/login,200,2048
192.168.1.1,2024-03-01 15:46:24,PATCH,/admin,201,4096
172.24.1.1,2024-03-01 18:01:39,OPTIONS,/api/data,200,1024
172.24.1.1,2024-03-01 06:12:51,PATCH,/dashboard,200,2048
192.168.1.1,2024-03-01 17:55:26,OPTIONS,/dashboard,404,2048
192.168.1.3,2024-03-01 21:23:53,PUT,/home,200,1024
192.168.1.2,2024-03-01 07:09:39,GET,/logout,201,4096
192.168.1.1,2024-03-01 13:15:45,HEAD,/admin,301,1024
192.168.1.5,2024-03-01 23:17:56,PATCH,/settings,201,128
192.168.1.3,2024-03-01 23:38:08,DELETE,/api/data,403,2048
192.168.1.3,2024-03-01 21:40:18,GET,/logout,403,4096
192.168.1.1,2024-03-01 14:16:47,HEAD,/logout,200,512
192.168.1.5,2024-03-01 10:00:31,PATCH,/admin,500,512
192.168.1.4,2024-03-01 12:38:08,PATCH,/profile,200,2048
192.168.1.5,2024-03-01 06:32:02,GET,/home,403,128
192.168.1.4,2024-03-01 23:29:07,PUT,/logout,200,1024
192.168.1.5,2024-03-01 21:40:18,DELETE,/logout,500,2048
192.168.1.2,2024-03-01 20:22:52,POST,/dashboard,401,4096
192.168.1.5,2024-03-01 02:32:10,OPTIONS,/dashboard,404,256
192.168.1.2,2024-03-01 05:59:38,PUT,/profile,200,128
172.24.1.1,2024-03-01 11:06:44,PUT,/profile,201,256
192.168.1.5,2024-03-01 02:04:35,OPTIONS,/login,401,256
192.168.1.3,2024-03-01 16:47:25,DELETE,/dashboard,200,2048
192.168.1.5,2024-03-01 14:05:35,POST,/logout,201,256
192.168.1.3,2024-03-01 19:34:04,POST,/login,500,512
172.143.3.2,2024-03-01 06:32:03,PATCH,/api/user,500,128
192.168.1.1,2024-03-01 10:41:19,HEAD,/admin,401,4096
192.168.1.2,2024-03-01 11:18:48,DELETE,/login,201,128
192.168.1.5,2024-03-01 19:49:28,OPTIONS,/admin,301,128
192.168.1.3,2024-03-01 00:54:33,POST,/admin,401,128
192.168.1.5,2024-03-01 15:09:47,HEAD,/profile,401,256
192.168.1.3,2024-03-01 19:37:15,OPTIONS,/api/user,301,512
172.24.1.1,2024-03-01 13:39:09,PUT,/home,301,4096
192.168.1.3,2024-03-01 21:15:53,HEAD,/home,403,2048
192.168.1.4,2024-03-01 13:40:10,HEAD,/dashboard,403,2048
192.168.1.5,2024-03-01 14:45:23,OPTIONS,/login,404,128
192.168.1.2,2024-03-01 10:28:07,OPTIONS,/login,301,4096
192.168.1.1,2024-03-01 18:48:26,GET,/profile,500,2048
192.168.1.4,2024-03-01 13:19:58,POST,/profile,401,128
172.24.1.1,2024-03-01 06:01:39,OPTIONS,/dashboard,403,2048
192.168.1.4,2024-03-01 09:03:41,POST,/api/user,403,512
192.168.1.4,2024-03-01 02:08:38,HEAD,/api/data,301,1024
172.143.3.2,2024-03-01 21:39:18,HEAD,/home,301,512
192.168.1.1,2024-03-01 22:17:55,HEAD,/admin,500,256
192.168.1.4,2024-03-01 22:48:18,GET,/settings,301,4096
192.168.1.5,2024-03-01 07:45:16,HEAD,/logout,201,256
192.168.1.4,2024-03-01 12:30:08,PATCH,/login,200,128
172.24.1.1,2024-03-01 16:43:13,DELETE,/profile,301,256
192.168.1.2,2024-03-01 02:45:23,DELETE,/profile,404,512
192.168.1.3,2024-03-01 10:52:31,HEAD,/api/user,500,4096
192.168.1.2,2024-03-01 08:58:29,OPTIONS,/admin,401,128
192.168.1.2,2024-03-01 09:11:41,OPTIONS,/logout,500,256
192.168.1.2,2024-03-01 00:30:08,GET,/dashboard,500,256
172.24.1.1,2024-03-01 19:10:40,HEAD,/profile,500,256
192.168.1.1,2024-03-01 08:22:52,PUT,/settings,403,2048
172.143.3.2,2024-03-01 11:14:44,GET,/api/user,403,1024
192.168.1.5,2024-03-01 02:56:34,POST,/dashboard,200,2048
172.24.1.1,2024-03-01 08:59:29,HEAD,/api/user,201,4096
192.168.1.1,2024-03-01 01:55:33,PUT,/api/user,301,2048
192.168.1.2,2024-03-01 22:49:19,HEAD,/login,301,128
192.168.1.1,2024-03-01 13:15:46,PATCH,/api/user,200,256
172.143.3.2,2024-03-01 07:57:28,HEAD,/api/user,200,2048
172.24.1.1,2024-03-01 16:31:01,PATCH,/api/user,404,256
192.168.1.3,2024-03-01 06:37:15,PATCH,/profile,401,2048
192.168.1.4,2024-03-01 18:24:02,PATCH,/dashboard,201,128
192.168.1.2,2024-03-01 10:29:07,DELETE,/settings,403,4096
172.143.3.2,2024-03-01 05:12:50,POST,/api/user,201,256
192.168.1.3,2024-03-01 04:22:00,OPTIONS,/api/data,200,128
192.168.1.1,2024-03-01 07:02:40,PUT,/logout,201,512
172.143.3.2,2024-03-01 22:00:30,PATCH,/home,404,256
192.168.1.3,2024-03-01 19:37:16,OPTIONS,/home,403,2048
192.168.1.1,2024-03-01 12:27:57,DELETE,/profile,201,256
172.24.1.1,2024-03-01 10:00:30,OPTIONS,/logout,201,128
192.168.1.5,2024-03-01 10:24:54,POST,/admin,500,256
192.168.1.4,2024-03-01 08:22:53,HEAD,/admin,401,4096
172.143.3.2,2024-03-01 02:32:11,POST,/admin,201,128
192.168.1.2,2024-03-01 20:34:05,PUT,/dashboard,301,1024
192.168.1.2,2024-03-01 15:17:48,PATCH,/login,404,512
192.168.1.4,2024-03-01 00:26:56,GET,/dashboard,500,256
192.168.1.2,2024-03-01 12:14:45,HEAD,/admin,200,2048
192.168.1.4,2024-03-01 13:19:58,PUT,/dashboard,201,1024
192.168.1.4,2024-03-01 20:51:29,PUT,/dashboard,301,1024
172.143.3.2,2024-03-01 15:58:36,GET,/home,200,1024
192.168.1.4,2024-03-01 14:56:34,HEAD,/logout,201,256
192.168.1.4,2024-03-01 20:50:29,PUT,/home,403,128
192.168.1.5,2024-03-01 15:58:36,DELETE,/profile,201,1024
192.168.1.3,2024-03-01 19:01:39,HEAD,/logout,301,4096
192.168.1.3,2024-03-01 16:11:49,PATCH,/api/data,404,128
192.168.1.2,2024-03-01 11:50:20,PUT,/settings,403,512
192.168.1.4,2024-03-01 04:10:49,GET,/settings,404,1024
172.24.1.1,2024-03-01 06:48:27,PATCH,/home,403,2048
192.168.1.2,2024-03-01 08:35:05,POST,/home,404,256
192.168.1.4,2024-03-01 13:28:58,POST,/settings,201,512
192.168.1.4,2024-03-01 06:45:15,POST,/home,403,2048
192.168.1.5,2024-03-01 04:11:49,PATCH,/api/data,401,1024
192.168.1.4,2024-03-01 08:39:17,POST,/settings,401,1024
192.168.1.5,2024-03-01 16:18:49,PUT,/admin,403,512
192.168.1.1,2024-03-01 23:26:56,HEAD,/settings,301,2048
192.168.1.3,2024-03-01 02:32:11,GET,/home,401,4096
172.24.1.1,2024-03-01 22:13:43,PUT,/profile,201,2048
192.168.1.4,2024-03-01 17:43:14,HEAD,/logout,403,2048
192.168.1.4,2024-03-01 08:14:53,PUT,/dashboard,404,128
192.168.1.4,2024-03-01 17:11:50,HEAD,/api/user,401,1024
172.24.1.1,2024-03-01 07:37:15,GET,/logout,301,256
172.143.3.2,2024-03-01 10:28:59,HEAD,/logout,404,512
172.24.1.1,2024-03-01 07:34:04,HEAD,/admin,200,512
192.168.1.2,2024-03-01 22:28:06,PATCH,/profile,404,1024
192.168.1.5,2024-03-01 17:43:13,HEAD,/logout,404,4096
192.168.1.2,2024-03-01 21:39:17,HEAD,/home,500,4096
192.168.1.3,2024-03-01 20:38:17,OPTIONS,/dashboard,404,128
192.168.1.4,2024-03-01 18:00:38,PATCH,/login,500,512
192.168.1.4,2024-03-01 10:48:19,POST,/api/user,403,128
192.168.1.3,2024-03-01 13:52:22,GET,/logout,403,512
192.168.1.4,2024-03-01 10:16:55,OPTIONS,/profile,401,2048
192.168.1.1,2024-03-01 00:18:56,GET,/admin,403,4096
192.168.1.4,2024-03-01 04:10:49,PATCH,/logout,403,128
192.168.1.5,2024-03-01 01:51:22,POST,/settings,301,512
192.168.1.3,2024-03-01 14:45:23,OPTIONS,/api/data,200,4096
192.168.1.3,2024-03-01 02:20:58,DELETE,/admin,403,256
192.168.1.5,2024-03-01 06:48:26,PUT,/dashboard,404,256
172.24.1.1,2024-03-01 17:31:01,DELETE,/dashboard,403,2048
192.168.1.1,2024-03-01 02:28:58,PUT,/profile,200,256
192.168.1.3,2024-03-01 02:05:35,POST,/api/user,201,512
192.168.1.1,2024-03-01 02:08:46,POST,/profile,201,1024
192.168.1.3,2024-03-01 20:11:41,HEAD,/dashboard,200,4096
192.168.1.2,2024-03-01 15:21:59,PUT,/profile,201,512
192.168.1.2,2024-03-01 02:52:23,PATCH,/dashboard,200,1024
172.143.3.2,2024-03-01 00:03:33,PUT,/profile,401,256
192.168.1.2,2024-03-01 16:18:48,DELETE,/admin,301,4096
192.168.1.2,2024-03-01 20:58:29,DELETE,/dashboard,401,128
192.168.1.1,2024-03-01 04:58:36,GET,/settings,404,4096
192.168.1.5,2024-03-01 06:44:15,PATCH,/settings,200,256
192.168.1.3,2024-03-01 07:46:16,PUT,/dashboard,403,4096
192.168.1.2,2024-03-01 01:31:02,PATCH,/admin,200,128
192.168.1.5,2024-03-01 23:50:20,DELETE,/logout,301,2048
192.168.1.3,2024-03-01 05:47:26,GET,/logout,200,2048
192.168.1.4,2024-03-01 10:04:43,PATCH,/dashboard,301,512
192.168.1.5,2024-03-01 03:53:23,PUT,/settings,403,256
172.143.3.2,2024-03-01 06:37:15,PUT,/api/data,200,512
192.168.1.3,2024-03-01 02:57:35,POST,/settings,500,4096
192.168.1.1,2024-03-01 16:18:48,GET,/profile,200,256
192.168.1.5,2024-03-01 06:56:26,HEAD,/profile,403,512
192.168.1.5,2024-03-01 09:04:42,HEAD,/api/user,301,4096
192.168.1.5,2024-03-01 18:57:27,POST,/api/user,201,256
172.24.1.1,2024-03-01 11:17:55,POST,/home,301,2048
192.168.1.4,2024-03-01 04:10:48,GET,/admin,301,4096
192.168.1.3,2024-03-01 17:59:30,PATCH,/admin,404,1024
192.168.1.1,2024-03-01 19:26:04,PUT,/home,301,256
192.168.1.3,2024-03-01 15:05:35,GET,/logout,301,128
192.168.1.4,2024-03-01 08:50:28,OPTIONS,/profile,403,1024
172.24.1.1,2024-03-01 21:03:41,OPTIONS,/api/user,301,2048
192.168.1.4,2024-03-01 03:30:00,PATCH,/api/user,403,2048
192.168.1.1,2024-03-01 01:32:10,HEAD,/api/user,404,1024
192.168.1.3,2024-03-01 09:11:42,DELETE,/home,201,2048
192.168.1.2,2024-03-01 21:40:18,PUT,/logout,401,256
192.168.1.1,2024-03-01 02:52:23,OPTIONS,/admin,401,512
192.168.1.2,2024-03-01 02:04:34,PATCH,/home,404,512
172.143.3.2,2024-03-01 08:26:04,POST,/profile,201,1024
192.168.1.2,2024-03-01 02:56:34,GET,/dashboard,301,256
172.24.1.1,2024-03-01 07:25:03,DELETE,/profile,401,2048
192.168.1.5,2024-03-01 17:43:14,PATCH,/logout,403,4096
192.168.1.4,2024-03-01 16:23:01,DELETE,/home,301,256
192.168.1.5,2024-03-01 18:21:51,HEAD,/profile,200,1024
172.24.1.1,2024-03-01 11:25:56,OPTIONS,/login,500,1024
192.168.1.4,2024-03-01 02:16:47,GET,/profile,500,4096
192.168.1.2,2024-03-01 09:39:18,GET,/login,500,4096
192.168.1.5,2024-03-01 21:27:06,GET,/api/user,401,512
192.168.1.5,2024-03-01 16:46:24,HEAD,/api/user,200,4096
172.143.3.2,2024-03-01 09:16:54,HEAD,/login,403,1024
192.168.1.5,2024-03-01 12:02:32,HEAD,/api/user,403,512
192.168.1.2,2024-03-01 02:40:11,GET,/login,301,256
192.168.1.2,2024-03-01 23:30:08,PATCH,/api/user,404,4096
172.143.3.2,2024-03-01 21:27:06,GET,/settings,200,4096
192.168.1.5,2024-03-01 20:50:28,PUT,/settings,301,1024
192.168.1.4,2024-03-01 23:37:08,DELETE,/admin,200,4096
192.168.1.5,2024-03-01 21:51:29,GET,/home,301,256
192.168.1.4,2024-03-01 14:04:34,GET,/logout,500,128
192.168.1.2,2024-03-01 01:03:34,OPTIONS,/profile,201,4096
192.168.1.1,2024-03-01 03:21:00,PATCH,/settings,404,128
192.168.1.5,2024-03-01 20:58:29,DELETE,/profile,403,2048
192.168.1.1,2024-03-01 12:15:45,PATCH,/login,403,256
192.168.1.2,2024-03-01 04:46:24,PUT,/api/user,500,4096
172.24.1.1,2024-03-01 04:42:12,GET,/api/user,401,256
192.168.1.1,2024-03-01 09:11:42,PUT,/admin,301,256
192.168.1.3,2024-03-01 21:24:54,DELETE,/login,201,256
192.168.1.3,2024-03-01 02:04:34,PUT,/home,201,4096
192.168.1.2,2024-03-01 16:30:00,POST,/dashboard,403,4096
192.168.1.1,2024-03-01 10:24:54,GET,/logout,404,512
192.168.1.1,2024-03-01 05:44:14,PUT,/settings,500,1024
192.168.1.5,2024-03-01 09:35:06,POST,/settings,200,1024
192.168.1.2,2024-03-01 12:54:32,GET,/dashboard,401,1024
172.24.1.1,2024-03-01 19:33:04,HEAD,/home,401,1024
192.168.1.1,2024-03-01 20:38:08,POST,/api/user,201,512
192.168.1.2,2024-03-01 04:19:49,PATCH,/api/data,404,2048
172.24.1.1,2024-03-01 06:36:15,POST,/settings,201,128
192.168.1.2,2024-03-01 05:12:50,PATCH,/admin,404,128
192.168.1.2,2024-03-01 17:19:50,HEAD,/logout,401,512
172.143.3.2,2024-03-01 23:54:32,HEAD,/api/user,500,2048
192.168.1.2,2024-03-01 11:49:20,PUT,/dashboard,201,2048
192.168.1.4,2024-03-01 22:53:31,OPTIONS,/home,404,128
192.168.1.5,2024-03-01 16:31:01,PUT,/dashboard,301,256
192.168.1.5,2024-03-01 02:41:11,DELETE,/api/data,201,128
192.168.1.5,2024-03-01 17:43:13,GET,/admin,201,1024
192.168.1.2,2024-03-01 16:06:36,PATCH,/api/data,404,4096
192.168.1.5,2024-03-01 21:15:54,DELETE,/admin,404,512
192.168.1.3,2024-03-01 15:45:23,DELETE,/dashboard,200,512
172.24.1.1,2024-03-01 11:49:19,PUT,/logout,403,256
192.168.1.2,2024-03-01 17:32:02,PUT,/settings,201,256
192.168.1.2,2024-03-01 06:09:39,HEAD,/admin,500,128
192.168.1.1,2024-03-01 18:12:50,POST,/logout,201,2048
172.24.1.1,2024-03-01 14:28:59,HEAD,/home,500,2048
172.24.1.1,2024-03-01 06:32:02,OPTIONS,/logout,200,256
192.168.1.1,2024-03-01 03:45:23,PUT,/logout,200,1024
192.168.1.4,2024-03-01 03:17:47,PATCH,/home,200,2048
192.168.1.3,2024-03-01 07:49:27,PUT,/dashboard,201,256
192.168.1.3,2024-03-01 15:53:23,GET,/api/user,404,128
192.168.1.5,2024-03-01 21:15:54,GET,/home,200,128
192.168.1.4,2024-03-01 12:51:21,HEAD,/admin,200,4096
192.168.1.4,2024-03-01 17:11:49,DELETE,/api/data,403,2048
192.168.1.4,2024-03-01 00:19:57,GET,/dashboard,200,4096
172.143.3.2,2024-03-01 15:34:12,POST,/settings,404,256
192.168.1.4,2024-03-01 19:22:52,PATCH,/admin,500,2048
192.168.1.3,2024-03-01 15:17:48,HEAD,/dashboard,201,2048
172.143.3.2,2024-03-01 06:24:02,POST,/dashboard,201,256
192.168.1.4,2024-03-01 00:14:45,PATCH,/logout,500,256
172.143.3.2,2024-03-01 08:10:41,OPTIONS,/api/data,401,128
192.168.1.3,2024-03-01 15:41:11,OPTIONS,/home,401,4096
172.143.3.2,2024-03-01 05:59:37,HEAD,/profile,500,512
192.168.1.4,2024-03-01 05:55:25,OPTIONS,/login,500,256
192.168.1.1,2024-03-01 21:27:05,DELETE,/home,301,1024
192.168.1.2,2024-03-01 09:39:18,POST,/api/data,404,512
192.168.1.2,2024-03-01 09:24:54,HEAD,/api/data,500,4096
192.168.1.1,2024-03-01 23:53:31,DELETE,/api/user,403,512
172.143.3.2,2024-03-01 07:45:16,GET,/settings,201,512
192.168.1.3,2024-03-01 02:41:11,DELETE,/api/user,200,2048
192.168.1.3,2024-03-01 03:57:28,PATCH,/admin,404,4096
172.143.3.2,2024-03-01 15:46:24,OPTIONS,/dashboard,200,512
172.143.3.2,2024-03-01 06:01:39,DELETE,/dashboard,200,128
172.24.1.1,2024-03-01 04:34:13,PUT,/admin,500,2048
192.168.1.4,2024-03-01 08:14:53,DELETE,/api/data,301,128
192.168.1.4,2024-03-01 20:34:05,GET,/settings,401,128
192.168.1.2,2024-03-01 06:33:03,OPTIONS,/admin,403,256
192.168.1.3,2024-03-01 10:28:07,DELETE,/settings,404,4096
192.168.1.4,2024-03-01 01:43:21,OPTIONS,/logout,201,4096
192.168.1.1,2024-03-01 17:20:50,OPTIONS,/dashboard,403,2048
172.143.3.2,2024-03-01 04:10:49,DELETE,/settings,301,512
192.168.1.2,2024-03-01 13:44:22,PATCH,/admin,404,1024
192.168.1.4,2024-03-01 21:51:29,PATCH,/api/user,401,256
172.24.1.1,2024-03-01 00:38:09,PUT,/settings,404,4096
172.143.3.2,2024-03-01 01:31:09,DELETE,/home,200,512
192.168.1.4,2024-03-01 09:27:05,GET,/dashboard,200,128
192.168.1.3,2024-03-01 14:05:35,PUT,/logout,200,4096
192.168.1.2,2024-03-01 16:18:49,OPTIONS,/login,500,4096
172.143.3.2,2024-03-01 14:53:23,OPTIONS,/logout,403,2048
172.143.3.2,2024-03-01 13:03:33,GET,/admin,403,4096
192.168.1.1,2024-03-01 15:05:35,DELETE,/home,200,2048
172.24.1.1,2024-03-01 14:28:58,DELETE,/dashboard,404,256
192.168.1.1,2024-03-01 04:46:24,POST,/admin,301,4096
192.168.1.2,2024-03-01 12:18:57,DELETE,/dashboard,301,128
192.168.1.5,2024-03-01 09:11:42,DELETE,/logout,201,256
172.143.3.2,2024-03-01 05:59:37,DELETE,/logout,500,256
192.168.1.4,2024-03-01 16:59:29,POST,/logout,403,256
192.168.1.3,2024-03-01 07:37:15,DELETE,/login,403,128
192.168.1.3,2024-03-01 08:59:29,OPTIONS,/api/user,401,512
192.168.1.1,2024-03-01 12:51:21,POST,/profile,401,4096
192.168.1.2,2024-03-01 17:19:50,PATCH,/logout,201,256
172.24.1.1,2024-03-01 15:33:11,GET,/dashboard,201,4096
192.168.1.4,2024-03-01 10:16:54,PATCH,/admin,301,256
192.168.1.4,2024-03-01 20:51:29,PATCH,/api/data,200,256
192.168.1.4,2024-03-01 03:17:47,PUT,/dashboard,403,512
192.168.1.1,2024-03-01 20:22:52,DELETE,/login,201,128
172.24.1.1,2024-03-01 09:35:06,GET,/profile,401,128
172.24.1.1,2024-03-01 23:26:56,PATCH,/logout,200,512
192.168.1.3,2024-03-01 15:53:23,GET,/login,500,4096
172.143.3.2,2024-03-01 15:21:00,PATCH,/profile,201,4096
192.168.1.5,2024-03-01 21:59:29,POST,/api/user,401,1024
192.168.1.3,2024-03-01 17:07:37,OPTIONS,/settings,301,2048
192.168.1.2,2024-03-01 00:51:21,PATCH,/home,401,512
192.168.1.1,2024-03-01 08:02:41,POST,/settings,200,4096
192.168.1.1,2024-03-01 19:33:04,GET,/logout,500,128
192.168.1.5,2024-03-01 06:33:03,GET,/logout,301,128
192.168.1.3,2024-03-01 15:29:59,PATCH,/api/user,301,4096
192.168.1.3,2024-03-01 00:06:44,PATCH,/logout,301,128
192.168.1.4,2024-03-01 04:30:00,OPTIONS,/login,500,2048
172.143.3.2,2024-03-01 15:05:36,GET,/login,301,2048
172.24.1.1,2024-03-01 18:12:51,GET,/settings,403,512
192.168.1.2,2024-03-01 04:47:25,DELETE,/logout,404,4096
172.24.1.1,2024-03-01 06:00:38,HEAD,/logout,404,1024
192.168.1.2,2024-03-01 13:15:45,HEAD,/home,403,512
172.24.1.1,2024-03-01 15:09:47,PUT,/settings,200,128
172.143.3.2,2024-03-01 06:13:51,PATCH,/profile,401,256
